id,department,ageAtHire,hireYear,tenure,reason,gender,gradeAtHire,current
GCR476,Administrative,53,1988,17,retired,F,3,FALSE
GCR477,Operational,40,2017,1,NA,F,2,TRUE
GCR478,Administrative,50,2014,0,resigned,F,2,FALSE
GCR479,Administrative,29,1981,0,resigned,F,1,FALSE
GCR480,Operational,33,1985,0,resigned,M,1,FALSE
GCR481,Administrative,34,1999,4,resigned,F,1,FALSE
GCR482,Operational,28,1991,3,resigned,M,1,FALSE
GCR483,Operational,20,2005,13,NA,F,1,TRUE
GCR484,Administrative,50,1981,1,resigned,M,4,FALSE
GCR485,Operational,30,1999,4,resigned,M,3,FALSE
GCR486,Administrative,27,2017,1,NA,F,1,TRUE
GCR487,Operational,36,1998,9,resigned,M,1,FALSE
GCR488,Administrative,18,2008,10,NA,F,1,TRUE
GCR489,Operational,30,2002,1,resigned,M,2,FALSE
GCR490,Operational,24,1985,9,resigned,M,2,FALSE
GCR491,Operational,27,2010,8,NA,M,2,TRUE
GCR492,Administrative,43,1981,7,resigned,F,1,FALSE
GCR493,Operational,27,1984,0,resigned,M,2,FALSE
GCR494,Operational,34,1991,5,resigned,F,2,FALSE
GCR495,Operational,56,2017,1,NA,M,2,TRUE
GCR496,Operational,26,2016,2,NA,M,1,TRUE
GCR497,Administrative,36,2018,0,NA,F,3,TRUE
GCR498,Administrative,50,2003,2,terminated,F,1,FALSE
GCR499,Operational,46,2007,11,NA,M,3,TRUE
GCR500,Administrative,43,2009,3,resigned,M,3,FALSE
GCR501,Operational,29,1988,7,resigned,M,2,FALSE
GCR502,Administrative,25,2016,1,resigned,F,2,FALSE
GCR503,Operational,34,2012,6,NA,M,1,TRUE
GCR504,Operational,32,2008,7,resigned,M,2,FALSE
GCR505,Administrative,25,1997,1,resigned,F,2,FALSE
GCR506,Operational,38,1984,6,terminated,F,3,FALSE
GCR507,Administrative,55,1993,1,resigned,F,3,FALSE
GCR508,Operational,20,1991,14,resigned,F,2,FALSE
GCR509,Administrative,34,1981,3,resigned,M,1,FALSE
GCR510,Operational,46,1995,0,resigned,M,1,FALSE
GCR511,Administrative,32,1988,0,resigned,F,2,FALSE
GCR512,Operational,47,1992,14,retired,M,1,FALSE
GCR513,Administrative,23,2018,0,NA,F,2,TRUE
GCR514,Administrative,29,2015,3,NA,F,1,TRUE
GCR515,Administrative,41,1981,11,resigned,F,1,FALSE
GCR516,Administrative,34,2002,3,resigned,F,2,FALSE
GCR517,Operational,45,1996,22,NA,M,2,TRUE
GCR518,Administrative,30,1981,6,resigned,F,3,FALSE
GCR519,Administrative,26,2011,3,resigned,F,2,FALSE
GCR520,Operational,24,1994,3,resigned,M,2,FALSE
GCR521,Operational,48,2008,1,resigned,M,4,FALSE
GCR522,Administrative,49,2005,5,resigned,F,2,FALSE
GCR523,Administrative,31,1993,4,terminated,F,3,FALSE
GCR524,Operational,26,1997,5,resigned,M,2,FALSE
GCR525,Operational,31,1986,32,NA,M,2,TRUE
GCR526,Administrative,53,2002,9,retired,F,1,FALSE
GCR527,Administrative,42,2006,2,terminated,F,1,FALSE
GCR528,Administrative,54,1995,7,retired,M,5,FALSE
GCR529,Administrative,35,2006,1,resigned,F,2,FALSE
GCR530,Administrative,28,1984,11,resigned,M,1,FALSE
GCR531,Operational,28,2001,10,resigned,F,2,FALSE
GCR532,Operational,26,1997,1,resigned,F,2,FALSE
GCR533,Operational,18,1989,5,resigned,M,1,FALSE
GCR534,Administrative,38,1981,6,terminated,F,1,FALSE
GCR535,Operational,50,1996,0,resigned,M,2,FALSE
GCR536,Administrative,41,2015,3,NA,F,3,TRUE
GCR537,Operational,53,2005,5,resigned,M,3,FALSE
GCR538,Operational,49,2010,8,NA,M,1,TRUE
GCR539,Operational,46,2010,1,resigned,M,1,FALSE
GCR540,Administrative,36,1981,0,resigned,F,1,FALSE
GCR541,Administrative,19,2009,9,NA,M,1,TRUE
GCR542,Administrative,39,2011,0,terminated,M,2,FALSE
GCR543,Operational,19,2012,2,resigned,M,1,FALSE
GCR544,Operational,35,2008,6,resigned,M,2,FALSE
GCR545,Operational,45,1993,25,NA,M,3,TRUE
GCR546,Administrative,48,2000,18,retired,M,2,FALSE
GCR547,Administrative,48,2009,2,resigned,M,3,FALSE
GCR548,Administrative,47,2005,0,resigned,M,4,FALSE
GCR549,Operational,57,2015,0,resigned,M,1,FALSE
GCR550,Administrative,20,1983,28,resigned,M,1,FALSE
GCR551,Operational,57,1992,0,resigned,F,1,FALSE
GCR552,Administrative,37,1986,2,resigned,F,2,FALSE
GCR553,Administrative,40,1997,0,terminated,F,2,FALSE
GCR554,Operational,35,2016,2,NA,F,2,TRUE
GCR555,Operational,24,2001,2,terminated,M,2,FALSE
GCR556,Administrative,34,2016,0,resigned,F,3,FALSE
GCR557,Operational,49,1997,0,resigned,M,1,FALSE
GCR558,Administrative,27,2007,7,resigned,F,2,FALSE
GCR559,Administrative,23,1986,0,resigned,F,2,FALSE
GCR560,Administrative,18,1982,11,resigned,F,2,FALSE
GCR561,Operational,25,2001,10,resigned,M,2,FALSE
GCR562,Operational,23,2016,2,NA,M,1,TRUE
GCR563,Administrative,24,1998,0,resigned,F,1,FALSE
GCR564,Operational,18,1982,6,terminated,M,1,FALSE
GCR565,Administrative,47,2009,6,resigned,M,4,FALSE
GCR566,Administrative,32,2002,4,terminated,M,1,FALSE
GCR567,Administrative,50,1999,7,resigned,F,2,FALSE
GCR568,Administrative,41,1992,3,resigned,M,2,FALSE
GCR569,Administrative,32,2009,9,NA,F,3,TRUE
GCR570,Administrative,19,1998,4,resigned,F,1,FALSE
GCR571,Administrative,31,2017,1,NA,F,3,TRUE
GCR572,Operational,22,1996,0,resigned,M,2,FALSE
GCR573,Administrative,49,2017,1,terminated,F,4,FALSE
GCR574,Administrative,40,2009,1,resigned,M,2,FALSE
GCR575,Administrative,28,2004,6,resigned,F,1,FALSE
GCR576,Operational,47,1997,3,resigned,M,3,FALSE
GCR577,Administrative,35,2006,5,resigned,F,2,FALSE
GCR578,Operational,46,1992,26,NA,M,1,TRUE
GCR579,Administrative,19,1992,10,resigned,F,2,FALSE
GCR580,Administrative,29,2012,2,resigned,F,2,FALSE
GCR581,Operational,18,2011,7,NA,F,1,TRUE
GCR582,Operational,41,2002,3,terminated,M,3,FALSE
GCR583,Operational,40,1989,3,resigned,M,3,FALSE
GCR584,Operational,48,1997,5,resigned,M,3,FALSE
GCR585,Operational,21,2000,0,resigned,M,2,FALSE
GCR586,Operational,24,2000,1,resigned,F,2,FALSE
GCR587,Administrative,58,1994,3,retired,F,3,FALSE
GCR588,Administrative,54,2010,8,NA,F,5,TRUE
GCR589,Administrative,36,1995,9,terminated,F,1,FALSE
GCR590,Operational,47,1995,23,NA,M,2,TRUE
GCR591,Administrative,47,2003,3,resigned,F,3,FALSE
GCR592,Operational,39,2002,0,resigned,F,2,FALSE
GCR593,Administrative,18,2004,6,resigned,M,1,FALSE
GCR594,Administrative,27,2003,2,resigned,M,3,FALSE
GCR595,Administrative,38,2003,0,resigned,F,2,FALSE
GCR596,Operational,30,1998,20,NA,M,3,TRUE
GCR597,Operational,24,2010,3,resigned,M,1,FALSE
GCR598,Operational,38,1986,1,resigned,M,4,FALSE
GCR599,Operational,23,2017,1,resigned,M,2,FALSE
GCR600,Administrative,29,1992,1,resigned,F,2,FALSE
GCR601,Operational,46,2002,1,resigned,F,4,FALSE
GCR602,Administrative,56,1991,10,retired,M,5,FALSE
GCR603,Administrative,36,1992,2,resigned,F,3,FALSE
GCR604,Operational,37,1995,0,resigned,M,1,FALSE
GCR605,Operational,26,2015,3,NA,M,2,TRUE
GCR606,Administrative,24,1998,0,resigned,F,1,FALSE
GCR607,Operational,30,2002,2,terminated,M,2,FALSE
GCR608,Administrative,23,2002,8,resigned,F,2,FALSE
GCR609,Operational,36,1988,1,resigned,M,3,FALSE
GCR610,Administrative,23,1984,0,resigned,M,2,FALSE
GCR611,Administrative,20,1984,1,resigned,F,1,FALSE
GCR612,Administrative,43,2010,8,NA,M,3,TRUE
GCR613,Administrative,56,1989,29,NA,M,2,TRUE
GCR614,Administrative,42,2000,1,resigned,M,1,FALSE
GCR615,Administrative,48,1996,9,resigned,F,1,FALSE
GCR616,Operational,34,2005,4,resigned,F,1,FALSE
GCR617,Administrative,37,1984,25,retired,M,2,FALSE
GCR618,Operational,51,2000,2,resigned,F,2,FALSE
GCR619,Administrative,37,2015,0,resigned,F,3,FALSE
GCR620,Administrative,41,1993,4,resigned,M,2,FALSE
GCR621,Administrative,37,1988,1,resigned,F,1,FALSE
GCR622,Administrative,57,1995,7,retired,F,3,FALSE
GCR623,Operational,20,2011,7,NA,M,1,TRUE
GCR624,Operational,28,2004,0,resigned,M,1,FALSE
GCR625,Operational,45,2016,0,resigned,M,3,FALSE
GCR626,Administrative,33,2007,11,NA,M,1,TRUE
GCR627,Administrative,29,2008,10,NA,F,1,TRUE
GCR628,Operational,51,1984,16,retired,F,3,FALSE
GCR629,Administrative,40,1984,0,resigned,F,2,FALSE
GCR630,Operational,56,2006,0,resigned,M,4,FALSE
GCR631,Operational,59,1990,0,resigned,M,4,FALSE
GCR632,Administrative,42,2002,0,resigned,F,2,FALSE
GCR633,Administrative,41,1984,9,resigned,F,2,FALSE
GCR634,Operational,45,2017,1,NA,M,3,TRUE
GCR635,Operational,31,2009,3,resigned,F,1,FALSE
GCR636,Operational,53,2012,1,resigned,M,3,FALSE
GCR637,Operational,22,2009,4,terminated,M,1,FALSE
GCR638,Administrative,40,1988,2,resigned,M,4,FALSE
GCR639,Administrative,34,2013,2,resigned,F,3,FALSE
GCR640,Operational,24,2003,0,resigned,M,2,FALSE
GCR641,Operational,51,1993,10,retired,F,3,FALSE
GCR642,Operational,45,2013,0,resigned,M,1,FALSE
GCR643,Operational,53,2012,1,terminated,M,2,FALSE
GCR644,Operational,31,2009,0,resigned,M,2,FALSE
GCR645,Administrative,38,1991,1,resigned,F,2,FALSE
GCR646,Administrative,26,2000,18,NA,F,1,TRUE
GCR647,Operational,21,1991,27,NA,F,1,TRUE
GCR648,Operational,35,2003,0,resigned,M,4,FALSE
GCR649,Operational,21,1984,2,resigned,M,1,FALSE
GCR650,Administrative,31,2002,0,resigned,M,2,FALSE
GCR651,Operational,19,2005,13,NA,M,1,TRUE
GCR652,Administrative,30,1996,0,resigned,F,1,FALSE
GCR653,Operational,39,2011,7,NA,M,4,TRUE
GCR654,Operational,55,2001,7,retired,M,4,FALSE
GCR655,Administrative,44,2013,5,NA,M,3,TRUE
GCR656,Operational,35,2009,5,resigned,M,1,FALSE
GCR657,Operational,53,1993,21,retired,M,2,FALSE
GCR658,Operational,25,2001,3,resigned,F,2,FALSE
GCR659,Operational,40,1982,5,resigned,M,4,FALSE
GCR660,Operational,24,2012,6,NA,F,1,TRUE
GCR661,Administrative,52,2015,3,NA,F,3,TRUE
GCR662,Operational,26,2004,14,NA,M,1,TRUE
GCR663,Administrative,39,1989,0,resigned,M,2,FALSE
GCR664,Administrative,18,2003,2,terminated,F,1,FALSE
GCR665,Administrative,24,1984,2,resigned,F,1,FALSE
GCR666,Administrative,45,1996,7,terminated,M,2,FALSE
GCR667,Operational,19,1989,29,NA,M,1,TRUE
GCR668,Administrative,18,2002,9,resigned,F,1,FALSE
GCR669,Administrative,46,1987,2,resigned,F,4,FALSE
GCR670,Operational,39,1984,5,terminated,M,3,FALSE
GCR671,Operational,30,2001,3,terminated,M,1,FALSE
GCR672,Operational,45,1990,10,resigned,M,2,FALSE
GCR673,Operational,51,1999,3,resigned,F,2,FALSE
GCR674,Administrative,54,1993,20,retired,M,2,FALSE
GCR675,Operational,21,2016,0,terminated,M,1,FALSE
GCR676,Operational,25,1987,1,resigned,M,3,FALSE
GCR677,Operational,33,1998,2,terminated,M,1,FALSE
GCR678,Operational,29,1998,20,NA,M,2,TRUE
GCR679,Administrative,49,1981,2,resigned,F,2,FALSE
GCR680,Administrative,29,2013,0,resigned,M,2,FALSE
GCR681,Administrative,22,2010,3,resigned,M,1,FALSE
GCR682,Operational,38,1988,0,terminated,F,4,FALSE
GCR683,Administrative,34,1994,6,resigned,F,2,FALSE
GCR684,Operational,26,2008,0,resigned,M,2,FALSE
GCR685,Operational,31,2008,10,NA,M,2,TRUE
GCR686,Operational,39,1983,12,resigned,M,2,FALSE
GCR687,Administrative,33,2001,2,resigned,M,2,FALSE
GCR688,Administrative,35,1991,27,NA,F,3,TRUE
GCR689,Operational,40,1985,17,resigned,M,4,FALSE
GCR690,Operational,20,2001,1,resigned,M,1,FALSE
GCR691,Operational,31,2007,2,resigned,F,1,FALSE
GCR692,Administrative,52,1994,3,resigned,M,4,FALSE
GCR693,Operational,41,1982,16,resigned,M,2,FALSE
GCR694,Administrative,18,1996,20,terminated,M,1,FALSE
GCR695,Administrative,37,2018,0,NA,M,3,TRUE
GCR696,Operational,32,1984,7,resigned,M,3,FALSE
GCR697,Administrative,53,2011,6,resigned,M,4,FALSE
GCR698,Administrative,36,2009,6,resigned,M,1,FALSE
GCR699,Operational,58,1992,1,terminated,M,4,FALSE
GCR700,Operational,57,2002,1,resigned,M,4,FALSE
GCR701,Operational,23,2008,10,NA,M,2,TRUE
GCR702,Operational,51,2013,5,NA,M,2,TRUE
GCR703,Operational,25,2007,11,NA,M,2,TRUE
GCR704,Administrative,45,1994,3,terminated,F,1,FALSE
GCR705,Administrative,34,1983,29,retired,F,1,FALSE
GCR706,Operational,25,2009,2,resigned,M,3,FALSE
GCR707,Operational,53,2000,12,retired,M,3,FALSE
GCR708,Administrative,21,2009,4,resigned,F,2,FALSE
GCR709,Operational,21,1984,34,NA,M,1,TRUE
GCR710,Administrative,18,1997,8,resigned,M,1,FALSE
GCR711,Administrative,52,2015,3,NA,F,5,TRUE
GCR712,Administrative,51,1994,8,resigned,F,2,FALSE
GCR713,Operational,28,1993,25,terminated,M,1,FALSE
GCR714,Administrative,23,1981,37,NA,F,2,TRUE
GCR715,Administrative,58,1986,32,NA,M,4,TRUE
GCR716,Administrative,20,2001,9,resigned,F,1,FALSE
GCR717,Administrative,45,2015,0,resigned,F,3,FALSE
GCR718,Operational,41,1987,1,resigned,M,2,FALSE
GCR719,Operational,19,1998,1,resigned,F,2,FALSE
GCR720,Operational,28,1998,3,resigned,M,1,FALSE
GCR721,Operational,40,2004,14,NA,M,2,TRUE
GCR722,Operational,52,2013,5,NA,M,1,TRUE
GCR723,Administrative,37,2003,0,resigned,F,1,FALSE
GCR724,Administrative,22,1998,0,terminated,F,2,FALSE
GCR725,Operational,51,2001,8,resigned,M,3,FALSE
GCR726,Administrative,25,1992,7,resigned,F,1,FALSE
GCR727,Administrative,23,1992,4,resigned,M,2,FALSE
GCR728,Operational,20,2004,8,resigned,F,2,FALSE
GCR729,Administrative,20,1990,1,resigned,F,2,FALSE
GCR730,Administrative,31,2008,10,NA,F,1,TRUE
GCR731,Administrative,25,1998,18,resigned,M,1,FALSE
GCR732,Operational,43,2017,1,resigned,M,2,FALSE
GCR733,Administrative,38,1997,1,terminated,F,2,FALSE
GCR734,Administrative,39,1995,6,resigned,F,1,FALSE
GCR735,Administrative,18,1984,0,resigned,F,1,FALSE
GCR736,Operational,22,1985,30,resigned,M,1,FALSE
GCR737,Administrative,41,2016,2,NA,F,3,TRUE
GCR738,Operational,37,1992,26,NA,M,1,TRUE
GCR739,Operational,27,2013,1,resigned,M,2,FALSE
GCR740,Operational,23,2000,18,NA,M,2,TRUE
GCR741,Administrative,46,1983,3,resigned,M,1,FALSE
GCR742,Administrative,39,1984,20,resigned,F,1,FALSE
GCR743,Administrative,41,1988,2,resigned,F,1,FALSE
GCR744,Administrative,26,1981,0,resigned,F,2,FALSE
GCR745,Administrative,39,2008,0,resigned,F,4,FALSE
GCR746,Administrative,39,2003,12,resigned,M,2,FALSE
GCR747,Operational,28,2002,3,resigned,M,2,FALSE
GCR748,Operational,35,2010,8,NA,F,1,TRUE
GCR749,Administrative,54,2017,1,NA,F,2,TRUE
GCR750,Operational,39,1990,3,resigned,M,1,FALSE
GCR751,Administrative,34,2003,7,resigned,F,2,FALSE
GCR752,Operational,36,2009,1,resigned,M,1,FALSE
GCR753,Administrative,28,2010,2,resigned,F,1,FALSE
GCR754,Administrative,18,2011,4,resigned,F,1,FALSE
GCR755,Administrative,40,1996,5,terminated,F,3,FALSE
GCR756,Administrative,39,2016,1,resigned,F,1,FALSE
GCR757,Operational,51,1989,1,resigned,M,2,FALSE
GCR758,Administrative,26,1981,2,resigned,F,1,FALSE
GCR759,Operational,42,2008,0,terminated,F,4,FALSE
GCR760,Operational,57,1994,0,resigned,M,1,FALSE
GCR761,Administrative,32,1980,6,resigned,F,1,FALSE
GCR762,Operational,19,2005,13,NA,M,1,TRUE
GCR763,Administrative,18,2009,9,NA,F,1,TRUE
GCR764,Administrative,45,2011,0,resigned,M,1,FALSE
GCR765,Operational,33,2013,0,resigned,M,1,FALSE
GCR766,Administrative,44,2006,7,resigned,M,2,FALSE
GCR767,Operational,40,1981,12,resigned,M,2,FALSE
GCR768,Administrative,33,1983,1,terminated,F,1,FALSE
GCR769,Administrative,27,2003,3,resigned,M,1,FALSE
GCR770,Administrative,20,2003,11,resigned,F,2,FALSE
GCR771,Operational,25,1998,2,resigned,M,1,FALSE
GCR772,Administrative,51,1991,1,terminated,M,3,FALSE
GCR773,Operational,32,1996,12,resigned,M,1,FALSE
GCR774,Operational,27,1995,2,resigned,M,2,FALSE
GCR775,Operational,22,1983,1,resigned,F,1,FALSE
GCR776,Operational,43,2005,7,resigned,M,3,FALSE
GCR777,Operational,50,1980,10,retired,M,3,FALSE
GCR778,Operational,30,1996,3,resigned,M,1,FALSE
GCR779,Administrative,20,1995,1,resigned,F,1,FALSE
GCR780,Operational,34,2008,0,resigned,M,3,FALSE
GCR781,Operational,21,2013,5,NA,F,1,TRUE
GCR782,Administrative,31,2011,1,resigned,F,2,FALSE
GCR783,Administrative,32,1996,2,resigned,F,1,FALSE
GCR784,Administrative,46,2007,1,terminated,F,2,FALSE
GCR785,Administrative,20,1995,1,resigned,M,2,FALSE
GCR786,Operational,28,2007,11,NA,M,2,TRUE
GCR787,Operational,24,1995,1,resigned,M,1,FALSE
GCR788,Operational,42,1998,0,resigned,M,1,FALSE
GCR789,Administrative,35,1991,2,resigned,F,2,FALSE
GCR790,Operational,38,1998,2,resigned,M,2,FALSE
GCR791,Operational,48,2017,1,NA,M,2,TRUE
GCR792,Administrative,37,2001,1,resigned,F,4,FALSE
GCR793,Operational,52,2007,11,NA,F,1,TRUE
GCR794,Operational,54,1994,0,resigned,M,3,FALSE
GCR795,Administrative,32,2007,0,terminated,F,2,FALSE
GCR796,Administrative,19,1986,6,resigned,F,1,FALSE
GCR797,Administrative,36,1987,0,resigned,F,1,FALSE
GCR798,Operational,36,2011,0,resigned,M,2,FALSE
GCR799,Administrative,40,2004,14,NA,F,1,TRUE
GCR800,Operational,52,2007,2,resigned,F,4,FALSE
GCR801,Operational,34,2008,10,NA,M,2,TRUE
GCR802,Administrative,30,2006,5,resigned,F,3,FALSE
GCR803,Administrative,48,1997,2,terminated,F,1,FALSE
GCR804,Administrative,18,1993,18,resigned,F,1,FALSE
GCR805,Operational,40,1984,2,resigned,M,2,FALSE
GCR806,Operational,22,2017,1,NA,M,1,TRUE
GCR807,Operational,18,2005,2,resigned,M,1,FALSE
GCR808,Administrative,30,2014,4,NA,M,2,TRUE
GCR809,Administrative,31,1986,7,resigned,M,2,FALSE
GCR810,Operational,40,1993,8,resigned,F,2,FALSE
GCR811,Administrative,42,1996,1,resigned,M,1,FALSE
GCR812,Operational,42,1997,21,NA,M,3,TRUE
GCR813,Administrative,28,2000,2,resigned,F,1,FALSE
GCR814,Operational,51,1998,0,resigned,M,3,FALSE
GCR815,Operational,48,2016,2,NA,M,2,TRUE
GCR816,Operational,21,1991,4,terminated,M,2,FALSE
GCR817,Operational,31,1994,9,resigned,M,1,FALSE
GCR818,Administrative,28,2013,1,resigned,F,2,FALSE
GCR819,Operational,37,2010,0,resigned,M,2,FALSE
GCR820,Administrative,23,2007,0,resigned,F,2,FALSE
GCR821,Operational,36,1982,3,resigned,M,2,FALSE
GCR822,Operational,50,2013,3,resigned,M,3,FALSE
GCR823,Administrative,45,2004,1,resigned,F,3,FALSE
GCR824,Administrative,27,2018,0,NA,F,2,TRUE
GCR825,Administrative,40,2016,0,resigned,M,3,FALSE
GCR826,Administrative,39,1984,0,resigned,F,3,FALSE
GCR827,Operational,40,1986,11,resigned,F,1,FALSE
GCR828,Operational,44,2007,11,NA,M,3,TRUE
GCR829,Administrative,22,1991,6,terminated,F,1,FALSE
GCR830,Operational,41,2010,2,resigned,M,2,FALSE
GCR831,Operational,35,1983,0,resigned,F,2,FALSE
GCR832,Operational,28,1991,27,NA,M,2,TRUE
GCR833,Administrative,19,1987,15,resigned,F,1,FALSE
GCR834,Operational,52,1986,9,retired,F,2,FALSE
GCR835,Operational,35,1997,21,NA,F,2,TRUE
GCR836,Operational,22,1980,9,resigned,M,2,FALSE
GCR837,Operational,32,2014,4,NA,M,3,TRUE
GCR838,Operational,53,2016,2,NA,M,3,TRUE
GCR839,Operational,36,2011,7,NA,M,2,TRUE
GCR840,Administrative,46,2004,0,resigned,F,2,FALSE
GCR841,Operational,20,1985,2,resigned,M,1,FALSE
GCR842,Administrative,29,2013,0,resigned,F,1,FALSE
GCR843,Administrative,38,2004,0,resigned,F,4,FALSE
GCR844,Operational,20,2000,0,resigned,M,1,FALSE
GCR845,Administrative,25,1998,1,terminated,F,1,FALSE
GCR846,Operational,50,1993,13,retired,M,3,FALSE
GCR847,Operational,28,1988,9,resigned,F,2,FALSE
GCR848,Administrative,31,2003,6,terminated,F,1,FALSE
GCR849,Operational,57,2007,0,resigned,M,4,FALSE
GCR850,Administrative,35,1998,8,resigned,M,2,FALSE
GCR851,Operational,51,2010,0,resigned,M,2,FALSE
GCR852,Administrative,34,1996,0,resigned,M,2,FALSE
GCR853,Operational,54,2014,2,resigned,M,2,FALSE
GCR854,Operational,28,1982,2,resigned,F,2,FALSE
GCR855,Operational,26,2010,8,NA,M,1,TRUE
GCR856,Administrative,20,2004,14,NA,F,1,TRUE
GCR857,Operational,42,1985,3,terminated,M,4,FALSE
GCR858,Administrative,28,2012,4,resigned,F,2,FALSE
GCR859,Operational,37,1985,5,resigned,M,1,FALSE
GCR860,Operational,29,2018,0,NA,M,1,TRUE
GCR861,Administrative,56,1983,4,retired,M,5,FALSE
GCR862,Operational,23,1981,9,resigned,F,2,FALSE
GCR863,Administrative,35,1986,1,resigned,M,1,FALSE
GCR864,Administrative,46,2006,3,resigned,M,4,FALSE
GCR865,Operational,45,2003,4,resigned,M,2,FALSE
GCR866,Operational,33,1987,31,NA,M,2,TRUE
GCR867,Operational,29,2003,1,terminated,F,2,FALSE
GCR868,Operational,21,1999,1,resigned,M,1,FALSE
GCR869,Operational,21,1990,0,resigned,M,2,FALSE
GCR870,Operational,32,1989,11,resigned,M,1,FALSE
GCR871,Operational,56,1990,16,retired,F,4,FALSE
GCR872,Operational,32,2006,12,NA,M,2,TRUE
GCR873,Administrative,50,2007,11,NA,F,2,TRUE
GCR874,Administrative,35,1981,2,resigned,F,1,FALSE
GCR875,Operational,18,1982,21,resigned,M,1,FALSE
GCR876,Administrative,23,1994,12,terminated,F,2,FALSE
GCR877,Operational,54,2002,0,resigned,M,2,FALSE
GCR878,Operational,34,1984,19,resigned,M,2,FALSE
GCR879,Administrative,25,2005,13,NA,M,1,TRUE
GCR880,Operational,30,2013,5,NA,M,2,TRUE
GCR881,Administrative,42,2015,3,NA,F,1,TRUE
GCR882,Administrative,37,2002,2,resigned,F,3,FALSE
GCR883,Administrative,36,1986,1,terminated,F,3,FALSE
GCR884,Administrative,30,2010,0,resigned,F,1,FALSE
GCR885,Administrative,57,1997,9,retired,F,1,FALSE
GCR886,Operational,31,1999,18,resigned,F,2,FALSE
GCR887,Operational,55,1993,1,resigned,F,4,FALSE
GCR888,Administrative,28,1989,0,terminated,F,1,FALSE
GCR889,Administrative,24,1987,0,resigned,F,1,FALSE
GCR890,Administrative,52,1998,3,resigned,F,1,FALSE
GCR891,Operational,23,1989,2,resigned,M,2,FALSE
GCR892,Administrative,45,2013,5,NA,F,1,TRUE
GCR893,Operational,44,2009,4,resigned,M,2,FALSE
GCR894,Administrative,41,2016,0,resigned,M,2,FALSE
GCR895,Administrative,47,2000,0,resigned,F,2,FALSE
GCR896,Administrative,58,1996,0,resigned,M,5,FALSE
GCR897,Administrative,20,2012,1,resigned,F,1,FALSE
GCR898,Administrative,34,1983,5,resigned,M,1,FALSE
GCR899,Administrative,36,2011,0,resigned,M,2,FALSE
GCR900,Administrative,33,1980,3,resigned,M,3,FALSE
GCR901,Operational,27,1983,19,resigned,M,1,FALSE
GCR902,Administrative,43,2000,0,resigned,F,4,FALSE
GCR903,Administrative,39,2002,0,resigned,M,2,FALSE
GCR904,Operational,48,1994,13,retired,M,3,FALSE
GCR905,Operational,25,1995,3,resigned,M,2,FALSE
GCR906,Operational,40,2014,4,NA,M,3,TRUE
GCR907,Operational,32,1993,3,resigned,M,3,FALSE
GCR908,Operational,56,1994,4,retired,F,2,FALSE
GCR909,Operational,18,1986,2,resigned,M,1,FALSE
GCR910,Administrative,21,1989,4,resigned,F,1,FALSE
